country_i,country_j,part2gr_i,part2gr_j,part6gr_i,part6gr_j,d_subtypes,d_flights,d_T,d_RH,season_sync
Ecuador,El Salvador,1,1,1,3,35.6611120189099,,3.53345538742559,11.2073410995462,A_synchronized
Ecuador,Estonia,1,0,1,0,35.2597669370348,,27.1154093586681,6.88166341705536,B_partially
Ecuador,Finland,1,0,1,0,36.164949346928,,27.921260107687,9.47937556403961,B_partially
Ecuador,France,1,0,1,0,24.6344636261624,,18.2732990583368,0.00265320379305933,B_partially
Ecuador,French Guiana,1,1,1,1,23.7480094012793,,1.2542195475819,2.75385579986786,A_synchronized
Ecuador,Germany,1,0,1,0,31.4608930991444,,21.3751799212665,2.0917400999848,B_partially
Ecuador,Ghana,1,1,1,1,26.0390484121756,,2.08526667341198,0.273413012494345,A_synchronized
Ecuador,Greece,1,0,1,0,32.7949352880093,,14.7292399607021,6.05084804911692,B_partially
Ecuador,Guatemala,1,1,1,1,21.6773364129738,,3.61875201828497,5.45993509368682,A_synchronized
Ecuador,Honduras,1,1,1,1,25.9792669456977,,2.45556911676778,1.63238429523484,A_synchronized
Ecuador,Hungary,1,0,1,0,30.807685252395,,22.2117228352307,0.548853968813177,B_partially
Ecuador,Iceland,1,0,1,0,32.0707089889924,,22.718650325465,0.323069667055364,B_partially
Ecuador,India,1,1,1,1,24.1766420872847,,3.0292789432425,14.3495543103237,A_synchronized
Ecuador,Indonesia,1,1,1,1,21.7526363260153,,2.18455354311578,0.742239931798437,A_synchronized
Ecuador,Iran (Islamic Republic of),1,0,1,2,30.0744393504584,,0.425744604409772,36.3680090872635,A_synchronized
Ecuador,Ireland,1,0,1,0,30.6013173305144,,18.4338908039807,4.08322439117646,B_partially
Ecuador,Israel,1,0,1,0,30.1592040198978,,10.0733722939675,14.9627146949946,B_partially
Ecuador,Italy,1,0,1,0,31.8041767277702,,16.1942578209155,6.32544438983736,B_partially
Ecuador,Japan,1,1,1,4,24.2810951943787,,19.5783314862365,18.9893385122622,B_partially
Ecuador,Jordan,1,0,1,2,34.7992883620488,,1.7229162909029,23.6057789129769,A_synchronized
Ecuador,Kazakhstan,1,1,1,1,23.580734934992,,26.4813797997488,6.37367576225365,B_partially
Ecuador,Lao People's Democratic Republic,1,1,1,1,29.3050971275468,,2.92798663742559,7.80899515228057,A_synchronized
Ecuador,Latvia,1,0,1,0,35.416364563079,,26.7179484211681,6.04582509918427,B_partially
Ecuador,Lithuania,1,0,1,0,37.4250078967613,,27.1529154621838,8.63489065094208,B_partially
Ecuador,Luxembourg,1,0,1,0,31.3834339109675,,20.4043803059338,5.02121267242646,B_partially
Ecuador,Madagascar,1,1,1,1,23.2980291620894,,0.793636482802583,3.98519615436737,A_synchronized
Ecuador,Mexico,1,1,1,3,20.7126781020714,,1.93102555750892,17.7169252851911,A_synchronized
Ecuador,Mongolia,1,1,1,4,41.3289502188891,,30.8025431477307,0.572926426694636,B_partially
Ecuador,Netherlands (Kingdom of the),1,0,1,0,30.2085359563433,,20.2185732792195,2.6112542148846,B_partially
Ecuador,New Zealand,1,1,1,1,31.411119034725,,13.2221097242494,2.98080995716643,B_partially
Ecuador,Nicaragua,1,1,1,3,43.9333117732159,,2.98529864914428,12.2389420516946,A_synchronized
Ecuador,Norway,1,0,1,0,27.2032215558581,,24.8229288899182,7.49484548492646,B_partially
Ecuador,Oman,1,1,1,1,19.6228262892348,,4.47190044661352,25.1922953059052,A_synchronized
Ecuador,Paraguay,1,1,1,1,20.4176306288229,,5.73130699523352,10.2912961379607,B_partially
Ecuador,Peru,1,1,1,1,19.7137709532323,,3.01823661510372,0.410528200998925,A_synchronized
Ecuador,Philippines,1,1,1,1,19.2869516878434,,2.32604655376508,1.23267739815765,A_synchronized
Ecuador,Portugal,1,0,1,0,28.8143584478887,,13.0658611922734,6.09409377007951,B_partially
Ecuador,Qatar,1,1,1,5,47.0476649731845,,3.81424762375377,26.8918694503763,A_synchronized
Ecuador,Republic of Korea,1,1,1,4,30.4897938717075,,24.6351841952152,24.3029280536466,B_partially
Ecuador,Romania,1,0,1,0,32.393892124025,,22.9816300881932,0.695927676160537,B_partially
Ecuador,Russian Federation,1,0,1,0,25.0691857128564,,31.8460627968886,6.11091522096265,B_partially
Ecuador,Senegal,1,1,1,1,30.5794526547932,,0.471780197879298,10.5000339108519,A_synchronized
Ecuador,Serbia,1,0,1,0,39.3069803019792,,21.1292033039807,3.64802255706573,B_partially
Ecuador,Singapore,1,1,1,1,21.1778435779025,,2.35767413742559,1.17148122711396,A_synchronized
Ecuador,Slovakia,1,0,1,0,31.5791732089189,,22.0532145344494,0.60554208831573,B_partially
Ecuador,Slovenia,1,0,1,0,32.906697768297,,19.4986185871838,1.01144704742646,B_partially
Ecuador,South Africa,1,1,1,1,22.8865959630716,,4.21846143673423,27.717460761073,B_partially
Ecuador,Spain,1,0,1,0,30.1450429111008,,13.3241114097914,9.84052386683413,B_partially
Ecuador,Sri Lanka,1,1,1,1,20.2380347455781,,2.0591511882069,1.18725881500458,A_synchronized
Ecuador,Sweden,1,0,1,0,25.5257467613843,,24.5059802223581,5.14516609642406,B_partially
Ecuador,Switzerland,1,0,1,0,28.1083519859679,,18.3434133659738,1.07166967761361,B_partially
Ecuador,Thailand,1,1,1,1,21.4012372923937,,3.17847243249599,7.55964749658391,A_synchronized
Ecuador,Tunisia,1,0,1,2,30.2721646258054,,12.3741161995535,12.1128725349733,B_partially
Ecuador,Türkiye,1,0,1,2,31.3491069319333,,15.9394252115939,6.15784616088216,B_partially
Ecuador,Ukraine,1,0,1,2,31.6895543442914,,26.0393177436559,4.57221438102823,B_partially
Ecuador,United Kingdom,1,0,1,0,25.7341395941501,,19.1534871109641,4.06526898617568,B_partially
Ecuador,United Republic of Tanzania,1,1,1,1,25.6737650704862,,2.0886635149306,3.18061485163041,A_synchronized
Ecuador,United States of America,1,1,1,4,21.5297409284046,,17.2541578024706,14.998139267884,B_partially
Ecuador,Viet Nam,1,1,1,1,19.9603655843786,,1.32603965604079,1.1633319495309,A_synchronized
Egypt,El Salvador,0,1,0,3,40.0116930700533,,13.2848632221949,14.88638568172,B_partially
Egypt,Estonia,0,0,0,0,18.6043855862326,,17.3640015238988,32.9753901983216,A_synchronized
Egypt,Finland,0,0,0,0,25.3530474219427,,18.1698522729178,35.5731023453058,A_synchronized
Egypt,France,0,0,0,0,18.7329272306697,,8.52189122356754,26.0963799850593,A_synchronized
Egypt,French Guiana,0,1,0,1,25.9197034825092,,11.0056273823512,28.8475825811341,B_partially
Egypt,Germany,0,0,0,0,16.7055185783538,,11.6237720864972,28.185466881251,A_synchronized
Egypt,Ghana,0,1,0,1,24.1444959129819,,11.8366745081813,25.8203137687719,B_partially
Egypt,Greece,0,0,0,0,17.1579294124803,,4.97783212593282,20.0428787321493,A_synchronized
Egypt,Guatemala,0,1,0,1,22.3720618399626,,13.3701598530542,20.6337916875794,B_partially
Egypt,Honduras,0,1,0,1,29.9313207154451,,12.2069769515371,24.4613424860314,B_partially
Egypt,Hungary,0,0,0,0,18.4419048356825,,12.4603150004614,26.6425807500794,A_synchronized
Egypt,Iceland,0,0,0,0,18.6129892618212,,12.9672424906958,26.4167964483216,A_synchronized
Egypt,India,0,1,0,1,23.6237418040878,,12.7806867780118,11.7441724709425,B_partially
Egypt,Indonesia,0,1,0,1,17.9120611393824,,11.9359613778851,26.8359667130647,B_partially
Egypt,Iran (Islamic Republic of),0,0,0,2,16.4100605346608,,10.1771524391791,10.2742823059972,B_partially
Egypt,Ireland,0,0,0,0,17.978467828199,,8.68248296921144,30.1769511724427,A_synchronized
Egypt,Israel,0,0,0,0,22.2825735771292,,0.321964459198227,11.1310120862716,A_synchronized
Egypt,Italy,0,0,0,0,21.7140673294774,,6.4428499861462,19.7682823914289,A_synchronized
Egypt,Japan,0,1,0,4,15.349918966772,,9.82692365146721,7.10438826900404,A_synchronized
Egypt,Jordan,0,0,0,2,25.6741093306444,,8.02849154386638,2.48794786828934,B_partially
Egypt,Kazakhstan,0,1,0,1,24.8962966837192,,16.7299719649795,19.7200510190126,A_synchronized
Egypt,Lao People's Democratic Republic,0,1,0,1,23.2310162530523,,12.6793944721949,18.2847316289856,B_partially
Egypt,Latvia,0,0,0,0,18.7000128640452,,16.9665405863988,32.1395518804505,A_synchronized
Egypt,Lithuania,0,0,0,0,25.6459105839156,,17.4015076274145,34.7286174322083,A_synchronized
Egypt,Luxembourg,0,0,0,0,21.3992723615419,,10.6529724711645,31.1149394536927,A_synchronized
Egypt,Madagascar,0,1,0,1,23.2100795395285,,10.5450443175719,22.1085306268988,B_partially
Egypt,Mexico,0,1,0,3,30.949795494248,,11.6824333922782,8.37680149607513,B_partially
Egypt,Mongolia,0,1,0,4,33.9945897261947,,21.0511353129614,25.5208003545716,A_synchronized
Egypt,Netherlands (Kingdom of the),0,0,0,0,17.4715164393115,,10.4671654444502,28.7049809961508,A_synchronized
Egypt,New Zealand,0,1,0,1,29.7292219201551,,3.47070188948015,23.1129168240998,C_opposite
Egypt,Nicaragua,0,1,0,3,46.7278857325881,,12.7367064839136,13.8547847295716,B_partially
Egypt,Norway,0,0,0,0,18.2963555318223,,15.0715210551489,33.5885722661927,A_synchronized
Egypt,Oman,0,1,0,1,19.2764829946757,,14.2233082813828,0.901431475361058,B_partially
Egypt,Paraguay,0,1,0,1,30.2031729756246,,4.02010083953576,15.8024306433055,C_opposite
Egypt,Peru,0,1,0,1,20.6377749455873,,6.73317121966556,26.5042549822651,B_partially
Egypt,Philippines,0,1,0,1,20.3195918633763,,12.0774543885344,24.8610493831086,B_partially
Egypt,Portugal,0,0,0,0,16.3015366866878,,3.31445335750414,19.9996330111867,A_synchronized
Egypt,Qatar,0,1,0,5,41.9252525094985,,13.5656554585231,0.79814266911005,B_partially
Egypt,Republic of Korea,0,1,0,4,17.3121755690019,,14.883776360446,1.79079872761958,A_synchronized
Egypt,Romania,0,0,0,0,18.7474835657501,,13.2302222534239,26.7896544574268,A_synchronized
Egypt,Russian Federation,0,0,0,0,13.1716411320515,,22.0946549621193,32.2046420022289,A_synchronized
Egypt,Senegal,0,1,0,1,29.1843935694751,,9.27962763688998,15.5936928704143,B_partially
Egypt,Serbia,0,0,0,0,30.5380468430482,,11.3777954692114,22.4457042242005,A_synchronized
Egypt,Singapore,0,1,0,1,19.1440221598919,,12.1090819721949,27.2652080083802,B_partially
Egypt,Slovakia,0,0,0,0,18.8008286138014,,12.3018066996801,25.4881846929505,A_synchronized
Egypt,Slovenia,0,0,0,0,21.3772012500816,,9.7472107524145,27.1051738286927,A_synchronized
Egypt,South Africa,0,1,0,1,27.8566058144809,,5.53294639803505,1.62373397980677,C_opposite
Egypt,Spain,0,0,0,0,16.8624464056558,,3.5727035750221,16.2532029144321,A_synchronized
Egypt,Sri Lanka,0,1,0,1,18.6057067762511,,11.8105590229762,27.2809855962708,B_partially
Egypt,Sweden,0,0,0,0,19.7405683694115,,14.7545723875888,31.2388928776903,A_synchronized
Egypt,Switzerland,0,0,0,0,18.2107820545698,,8.59200553120451,25.0220571036526,A_synchronized
Egypt,Thailand,0,1,0,1,20.3231065520487,,12.9298802672653,18.5340792846823,B_partially
Egypt,Tunisia,0,0,0,2,21.3649032433232,,2.62270836478422,13.9808542462929,A_synchronized
Egypt,Türkiye,0,0,0,2,20.1804555532502,,6.18801737682463,19.9358806203841,A_synchronized
Egypt,Ukraine,0,0,0,2,19.3877649040807,,16.2879099088866,30.6659411622945,A_synchronized
Egypt,United Kingdom,0,0,0,0,14.778278578454,,9.40207927619485,30.1589957674419,A_synchronized
Egypt,United Republic of Tanzania,0,1,0,1,26.4830144538122,,11.8400713496999,22.9131119296358,B_partially
Egypt,United States of America,0,1,0,4,20.1966371328623,,7.50274996770133,11.0955875133822,A_synchronized
Egypt,Viet Nam,0,1,0,1,22.2589017432146,,11.0774474908101,24.9303948317353,B_partially
El Salvador,Estonia,1,0,3,0,44.7293333770159,,30.6488647460937,18.0890045166016,B_partially
El Salvador,Finland,1,0,3,0,41.9607121397932,,31.4547154951126,20.6867166635858,B_partially
El Salvador,France,1,0,3,0,36.5394397433378,,21.8067544457624,11.2099943033393,B_partially
El Salvador,French Guiana,1,1,3,1,37.5768258396931,,2.27923583984369,13.9611968994141,A_synchronized
El Salvador,Germany,1,0,3,0,41.4600540722371,,24.9086353086921,13.299081199531,B_partially
El Salvador,Ghana,1,1,3,1,35.7335005167729,,1.44818871401361,10.9339280870519,A_synchronized
El Salvador,Greece,1,0,3,0,42.864137388491,,18.2626953481277,5.15649305042928,B_partially
El Salvador,Guatemala,1,1,3,1,29.1684479339857,,0.085296630859375,5.74740600585938,A_synchronized
El Salvador,Honduras,1,1,3,1,30.8627782337839,,1.07788627065781,9.57495680431136,A_synchronized
El Salvador,Hungary,1,0,3,0,40.4330197608989,,25.7451782226563,11.7561950683594,B_partially
El Salvador,Iceland,1,0,3,0,39.6077103789405,,26.2521057128906,11.5304107666016,B_partially
El Salvador,India,1,1,3,1,32.5832902188675,,0.504176444183088,3.1422132107775,A_synchronized
El Salvador,Indonesia,1,1,3,1,30.598901961558,,1.34890184430981,11.9495810313446,A_synchronized
El Salvador,Iran (Islamic Republic of),1,0,3,2,39.0606021156168,,3.10771078301582,25.1606679877173,A_synchronized
El Salvador,Ireland,1,0,3,0,37.4802724089012,,21.9673461914063,15.2905654907227,B_partially
El Salvador,Israel,1,0,3,0,37.6440619014319,,13.6068276813931,3.75537359544838,B_partially
El Salvador,Italy,1,0,3,0,40.1884663626392,,19.7277132083411,4.88189670970884,B_partially
El Salvador,Japan,1,1,3,4,37.0430442946964,,23.1117868736621,7.78199741271598,B_partially
El Salvador,Jordan,1,0,3,2,43.5105931610393,,5.25637167832849,12.3984378134307,A_synchronized
El Salvador,Kazakhstan,1,1,3,1,35.3858514033687,,30.0148351871744,4.83366533729254,B_partially
El Salvador,Lao People's Democratic Republic,1,1,3,1,26.9166831292776,,0.60546875,3.39834594726563,A_synchronized
El Salvador,Latvia,1,0,3,0,41.6767311082419,,30.2514038085937,17.2531661987305,B_partially
El Salvador,Lithuania,1,0,3,0,48.0731623216461,,30.6863708496094,19.8422317504883,B_partially
El Salvador,Luxembourg,1,0,3,0,40.9722367534317,,23.9378356933594,16.2285537719727,B_partially
El Salvador,Madagascar,1,1,3,1,28.374670020575,,2.73981890462301,7.22214494517883,A_synchronized
El Salvador,Mexico,1,1,3,3,29.0284970158973,,1.60242982991667,6.50958418564489,A_synchronized
El Salvador,Mongolia,1,1,3,4,50.7373050561227,,34.3359985351563,10.6344146728516,B_partially
El Salvador,Netherlands (Kingdom of the),1,0,3,0,39.920205574335,,23.7520286666451,13.8185953144308,B_partially
El Salvador,New Zealand,1,1,3,1,39.4260515831768,,16.755565111675,8.22653114237977,B_partially
El Salvador,Nicaragua,1,1,3,3,35.1590967289815,,0.548156738281307,1.03160095214844,A_synchronized
El Salvador,Norway,1,0,3,0,35.1674462175105,,28.3563842773438,18.7021865844727,B_partially
El Salvador,Oman,1,1,3,1,31.4101746008424,,0.938445059187927,13.984954206359,A_synchronized
El Salvador,Paraguay,1,1,3,1,23.9415857412259,,9.26476238265911,0.916044961585484,B_partially
El Salvador,Peru,1,1,3,1,30.7705931534786,,6.55169200252931,11.6178693005451,A_synchronized
El Salvador,Philippines,1,1,3,1,31.8873878136201,,1.20740883366051,9.97466370138855,A_synchronized
El Salvador,Portugal,1,0,3,0,35.389188429584,,16.599316579699,5.11324732946669,B_partially
El Salvador,Qatar,1,1,3,5,52.9748049449135,,0.280792236328182,15.6845283508301,A_synchronized
El Salvador,Republic of Korea,1,1,3,4,38.2275508858979,,28.1686395826408,13.0955869541004,B_partially
El Salvador,Romania,1,0,3,0,38.7285763404272,,26.5150854756188,11.9032687757067,B_partially
El Salvador,Russian Federation,1,0,3,0,32.8163439326363,,35.3795181843142,17.3182563205089,B_partially
El Salvador,Senegal,1,1,3,1,40.068145086717,,4.00523558530489,0.707307188694287,A_synchronized
El Salvador,Serbia,1,0,3,0,47.4591168794546,,24.6626586914063,7.55931854248047,B_partially
El Salvador,Singapore,1,1,3,1,28.5202438589182,,1.17578125,12.3788223266602,A_synchronized
El Salvador,Slovakia,1,0,3,0,39.6725149831389,,25.586669921875,10.6017990112305,B_partially
El Salvador,Slovenia,1,0,3,0,38.8257750285974,,23.0320739746094,12.2187881469727,B_partially
El Salvador,South Africa,1,1,3,1,29.6742510580143,,7.75191682415982,16.5101196615268,B_partially
El Salvador,Spain,1,0,3,0,36.2639928347029,,16.857566797217,1.36681723271207,B_partially
El Salvador,Sri Lanka,1,1,3,1,26.7577861567518,,1.47430419921869,12.3945999145508,A_synchronized
El Salvador,Sweden,1,0,3,0,35.0878748246099,,28.0394356097837,16.3525071959703,B_partially
El Salvador,Switzerland,1,0,3,0,38.4005385641581,,21.8768687533994,10.1356714219326,B_partially
El Salvador,Thailand,1,1,3,1,27.0639748813468,,0.354982954929596,3.64769360296229,A_synchronized
El Salvador,Tunisia,1,0,3,2,35.9382284104196,,15.9075715869791,0.905531435427079,B_partially
El Salvador,Türkiye,1,0,3,2,38.861439737472,,19.4728805990195,5.04949493866404,B_partially
El Salvador,Ukraine,1,0,3,2,37.0414324376036,,29.5727731310815,15.7795554805744,B_partially
El Salvador,United Kingdom,1,0,3,0,37.3924987507626,,22.6869424983897,15.2726100857219,B_partially
El Salvador,United Republic of Tanzania,1,1,3,1,34.0533557004162,,1.44479187249499,8.02672624791579,A_synchronized
El Salvador,United States of America,1,1,3,4,32.2043561129611,,20.7876131898962,3.79079816833783,B_partially
El Salvador,Viet Nam,1,1,3,1,26.8231775808053,,2.2074157313848,10.0440091500153,A_synchronized
Estonia,Finland,0,0,0,0,22.0541139720443,,0.80585074901893,2.59771214698425,A_synchronized
Estonia,France,0,0,0,0,19.6022080889089,,8.84211030033129,6.87901021326231,A_synchronized
Estonia,French Guiana,0,1,0,1,33.6723586716248,,28.36962890625,4.1278076171875,B_partially
Estonia,Germany,0,0,0,0,19.3601888562113,,5.74022943740158,4.78992331707056,A_synchronized
Estonia,Ghana,0,1,0,1,34.2752548636759,,29.2006760320801,7.15507642954971,B_partially
Estonia,Greece,0,0,0,0,18.1108927248564,,12.386169397966,12.9325114661723,A_synchronized
Estonia,Guatemala,0,1,0,1,30.7795663765755,,30.7341613769531,12.3415985107422,B_partially
Estonia,Honduras,0,1,0,1,37.2439077457585,,29.5709784754359,8.51404771229021,B_partially
Estonia,Hungary,0,0,0,0,23.6078971111036,,4.90368652343739,6.33280944824219,A_synchronized
Estonia,Iceland,0,0,0,0,21.3466117480336,,4.39675903320307,6.55859375,A_synchronized
Estonia,India,0,1,0,1,29.8061645383361,,30.1446883019106,21.2312177273791,B_partially
Estonia,Indonesia,0,1,0,1,27.7587801871281,,29.2999629017839,6.13942348525693,B_partially
Estonia,Iran (Islamic Republic of),0,0,0,2,25.2736968534209,,27.5411539630779,43.2496725043188,B_partially
Estonia,Ireland,0,0,0,0,15.6263698747176,,8.68151855468739,2.79843902587891,A_synchronized
Estonia,Israel,0,0,0,0,25.9534934096073,,17.0420370647006,21.8443781120499,A_synchronized
Estonia,Italy,0,0,0,0,23.1708088642011,,10.9211515377526,13.2071078068927,A_synchronized
Estonia,Japan,0,1,0,4,25.3621075209937,,7.53707787243161,25.8710019293175,A_synchronized
Estonia,Jordan,0,0,0,2,27.9643411494012,,25.3924930677652,30.4874423300322,B_partially
Estonia,Kazakhstan,0,1,0,1,23.6602703632209,,0.634029558919281,13.255339179309,A_synchronized
Estonia,Lao People's Democratic Republic,0,1,0,1,29.3512525412134,,30.0433959960937,14.6906585693359,B_partially
Estonia,Latvia,0,0,0,0,13.0063101636801,,0.3974609375,0.835838317871094,A_synchronized
Estonia,Lithuania,0,0,0,0,26.3576941203333,,0.0375061035156818,1.75322723388672,A_synchronized
Estonia,Luxembourg,0,0,0,0,21.4435934328639,,6.71102905273432,1.86045074462891,A_synchronized
Estonia,Madagascar,0,1,0,1,34.3379844254493,,27.9090458414707,10.8668595714227,B_partially
Estonia,Mexico,0,1,0,3,36.6276994866958,,29.046434916177,24.5985887022465,B_partially
Estonia,Mongolia,0,1,0,4,31.7073889756995,,3.68713378906261,7.45458984375,A_synchronized
Estonia,Netherlands (Kingdom of the),0,0,0,0,17.8456178119054,,6.89683607944858,4.27040920217077,A_synchronized
Estonia,New Zealand,0,1,0,1,35.163020037691,,13.8932996344187,9.86247337422179,C_opposite
Estonia,Nicaragua,0,1,0,3,46.1713209796814,,30.1007080078124,19.12060546875,B_partially
Estonia,Norway,0,0,0,0,21.0307714434078,,2.29248046874989,0.613182067871094,A_synchronized
Estonia,Oman,0,1,0,1,26.0913811377417,,31.5873098052816,32.0739587229605,B_partially
Estonia,Paraguay,0,1,0,1,40.8706729627494,,21.3841023634346,17.1729595550161,C_opposite
Estonia,Peru,0,1,0,1,25.9330861985527,,24.0971727435644,6.47113521605644,B_partially
Estonia,Philippines,0,1,0,1,30.9711995955698,,29.4414559124332,8.11434081521301,B_partially
Estonia,Portugal,0,0,0,0,17.150047692489,,14.0495481663947,12.9757571871349,A_synchronized
Estonia,Qatar,0,1,0,5,44.4862282637544,,30.9296569824219,33.7735328674316,B_partially
Estonia,Republic of Korea,0,1,0,4,22.5471698822498,,2.48022516345287,31.184591470702,A_synchronized
Estonia,Romania,0,0,0,0,23.894055257254,,4.13377927047492,6.18573574089483,A_synchronized
Estonia,Russian Federation,0,0,0,0,20.9353228726224,,4.73065343822049,0.770748196092711,A_synchronized
Estonia,Senegal,0,1,0,1,37.9735165722746,,26.6436291607888,17.3816973279073,B_partially
Estonia,Serbia,0,0,0,0,27.494657106219,,5.98620605468739,10.5296859741211,A_synchronized
Estonia,Singapore,0,1,0,1,27.2001372557725,,29.4730834960937,5.71018218994141,B_partially
Estonia,Slovakia,0,0,0,0,22.4015458219106,,5.06219482421869,7.48720550537109,A_synchronized
Estonia,Slovenia,0,0,0,0,22.1610447234025,,7.61679077148432,5.87021636962891,A_synchronized
Estonia,South Africa,0,1,0,1,34.1879497294557,,22.8969479219339,34.5991241781284,C_opposite
Estonia,Spain,0,0,0,0,16.4610460115396,,13.7912979488767,16.7221872838895,A_synchronized
Estonia,Sri Lanka,0,1,0,1,26.6935900365237,,29.174560546875,5.69440460205078,B_partially
Estonia,Sweden,0,0,0,0,21.7285134273619,,2.60942913630998,1.7364973206313,A_synchronized
Estonia,Switzerland,0,0,0,0,17.8490715218556,,8.77199599269432,7.95333309466898,A_synchronized
Estonia,Thailand,0,1,0,1,27.8786049509695,,30.2938817911641,14.4413109136393,B_partially
Estonia,Tunisia,0,0,0,2,31.6351934322535,,14.7412931591146,18.9945359520286,A_synchronized
Estonia,Türkiye,0,0,0,2,31.9427238725529,,11.1759841470742,13.0395095779375,A_synchronized
Estonia,Ukraine,0,0,0,2,23.7897792422549,,1.07609161501222,2.30944903602713,A_synchronized
Estonia,United Kingdom,0,0,0,0,15.7600161407674,,7.96192224770397,2.81639443087968,A_synchronized
Estonia,United Republic of Tanzania,0,1,0,1,36.7622132469132,,29.2040728735987,10.0622782686858,B_partially
Estonia,United States of America,0,1,0,4,28.4609858648384,,9.86125155619749,21.8798026849394,A_synchronized
Estonia,Viet Nam,0,1,0,1,33.2465097040225,,28.4414490147089,8.04499536658626,B_partially
Finland,France,0,0,0,0,23.2788356056942,,9.64796104935022,9.47672236024656,A_synchronized
Finland,French Guiana,0,1,0,1,31.9013784489689,,29.1754796552689,6.72551976417175,B_partially
Finland,Germany,0,0,0,0,18.626692785478,,6.54608018642051,7.38763546405481,A_synchronized
Finland,Ghana,0,1,0,1,35.0930731919858,,30.006526781099,9.75278857653396,B_partially
Finland,Greece,0,0,0,0,22.2054460888433,,13.1920201469849,15.5302236131565,A_synchronized
Finland,Guatemala,0,1,0,1,29.409983338278,,31.540012125972,14.9393106577264,B_partially
Finland,Honduras,0,1,0,1,36.2122794720489,,30.3768292244548,11.1117598592745,B_partially
Finland,Hungary,0,0,0,0,25.4653148287085,,5.70953727245632,8.93052159522644,A_synchronized
Finland,Iceland,0,0,0,0,21.1840239243908,,5.202609782222,9.15630589698425,A_synchronized
Finland,India,0,1,0,1,30.7960535615433,,30.9505390509295,23.8289298743633,B_partially
Finland,Indonesia,0,1,0,1,27.7964080064705,,30.1058136508028,8.73713563224118,B_partially
Finland,Iran (Islamic Republic of),0,0,0,2,24.7352370221045,,28.3470047120968,45.8473846513031,B_partially
Finland,Ireland,0,0,0,0,21.8803852948127,,9.48736930370632,5.39615117286316,A_synchronized
Finland,Israel,0,0,0,0,30.2732548354442,,17.8478878137195,24.4420902590342,A_synchronized
Finland,Italy,0,0,0,0,23.902610373789,,11.7270022867716,15.804819953877,A_synchronized
Finland,Japan,0,1,0,4,30.0769116940522,,8.34292862145054,28.4687140763018,A_synchronized
Finland,Jordan,0,0,0,2,29.6645525122406,,26.1983438167841,33.0851544770165,B_partially
Finland,Kazakhstan,0,1,0,1,24.3063632941458,,1.43988030793821,15.8530513262933,A_synchronized
Finland,Lao People's Democratic Republic,0,1,0,1,30.6126306738806,,30.8492467451126,17.2883707163202,B_partially
Finland,Latvia,0,0,0,0,21.3924378484367,,1.20331168651893,3.43355046485534,A_synchronized
Finland,Lithuania,0,0,0,0,20.4572366322273,,0.768344645503248,0.844484913097531,A_synchronized
Finland,Luxembourg,0,0,0,0,20.3601563776876,,7.51687980175325,4.45816289161316,A_synchronized
Finland,Madagascar,0,1,0,1,33.9530351688419,,28.7148965904896,13.464571718407,B_partially
Finland,Mexico,0,1,0,3,35.9279987894363,,29.852285665196,27.1963008492307,B_partially
Finland,Mongolia,0,1,0,4,29.2637356195292,,2.88128304004368,10.0523019907343,A_synchronized
Finland,Netherlands (Kingdom of the),0,0,0,0,18.5864994533289,,7.70268682846751,6.86812134915502,A_synchronized
Finland,New Zealand,0,1,0,1,37.6085743003437,,14.6991503834376,12.460185521206,C_opposite
Finland,Nicaragua,0,1,0,3,43.9385165620249,,30.9065587568313,21.7183176157343,B_partially
Finland,Norway,0,0,0,0,18.6861324282776,,3.09833121776882,1.98453007911316,A_synchronized
Finland,Oman,0,1,0,1,27.0180217776311,,32.3931605543006,34.6716708699448,B_partially
Finland,Paraguay,0,1,0,1,34.922720501873,,22.1899531124535,19.7706717020003,C_opposite
Finland,Peru,0,1,0,1,26.688534411583,,24.9030234925833,9.06884736304069,B_partially
Finland,Philippines,0,1,0,1,31.9785815502465,,30.2473066614521,10.7120529621973,B_partially
Finland,Portugal,0,0,0,0,19.0012122996786,,14.8553989154136,15.5734693341191,A_synchronized
Finland,Qatar,0,1,0,5,49.3591482221667,,31.7355077314408,36.3712450144159,B_partially
Finland,Republic of Korea,0,1,0,4,27.5844973299769,,3.2860759124718,33.7823036176863,A_synchronized
Finland,Romania,0,0,0,0,18.1725270012268,,4.93963001949385,8.78344788787908,A_synchronized
Finland,Russian Federation,0,0,0,0,20.855039869879,,3.92480268920156,3.36846034307696,A_synchronized
Finland,Senegal,0,1,0,1,43.1609785257442,,27.4494799098077,19.9794094748915,B_partially
Finland,Serbia,0,0,0,0,29.8282682947307,,6.79205680370632,13.1273981211053,A_synchronized
Finland,Singapore,0,1,0,1,29.1526408370247,,30.2789342451126,8.30789433692566,B_partially
Finland,Slovakia,0,0,0,0,23.7594846370778,,5.86804557323762,10.0849176523553,A_synchronized
Finland,Slovenia,0,0,0,0,22.4564451541398,,8.42264152050325,8.46792851661316,A_synchronized
Finland,South Africa,0,1,0,1,33.0270952559091,,23.7027986709528,37.1968363251126,C_opposite
Finland,Spain,0,0,0,0,21.285902496281,,14.5971486978956,19.3198994308737,A_synchronized
Finland,Sri Lanka,0,1,0,1,28.4646618697975,,29.9804112958939,8.29211674903503,B_partially
